,Average Training Accuracy,Average Training Loss,Average Training Precision,Average Training Sensitivity,Average Training Specificity,Average Training F1,Average Training JS,Average Training Dice Coefficient,Epochs
29,0.9369794006347656,0.6462680907249451,0.9137362526528363,0.9137362526528363,0.9842035699131678,0.8200766819660452,0.6965251858018932,0.8200771752884221,30
30,0.9385883483886719,0.645575897693634,0.9176960487421407,0.9176960487421407,0.9846294288957956,0.8255729676821337,0.7042689309931539,0.8255734610505233,31
31,0.93984619140625,0.6449495434761048,0.9209873435339908,0.9209873435339908,0.9853470140675298,0.8294514302296145,0.7101984119615299,0.8294519239156684,32
32,0.9429813537597657,0.6436784191131592,0.9250366302684281,0.9250366302684281,0.9858499032658673,0.838722555466164,0.7234843618390076,0.8387230499607832,33
33,0.9434055786132812,0.643457754611969,0.9256848156257305,0.9256848156257305,0.9862389296632113,0.8392291010402585,0.7242057721211975,0.8392295953860385,34
34,0.9462765197753906,0.6423717222213745,0.9274554996941528,0.9274554996941528,0.9861473403926447,0.8475051700651225,0.7366692156497112,0.8475056654059187,35
35,0.9478769226074218,0.6415500559806824,0.9343613965599457,0.9343613965599457,0.9873568018908994,0.8529800847565865,0.7448459987539691,0.8529805800537156,36
36,0.9500030212402344,0.6407196321487427,0.9361295708065063,0.9361295708065063,0.987481930061177,0.8603524723822662,0.7560730856856761,0.8603529680868924,37
37,0.9508850708007812,0.6403244204521179,0.9370129541605398,0.9370129541605398,0.9878323206071338,0.8617596949358077,0.7582867445877396,0.861760190691317,38
38,0.9526824645996094,0.6395772051811218,0.9395200541808285,0.9395200541808285,0.9881719832466288,0.8673488825811289,0.7668128510679416,0.8673493788343231,39
39,0.9536599426269531,0.6391247148513794,0.9422588251787019,0.9422588251787019,0.9886345922188241,0.8702531976514171,0.7710919891683105,0.8702536939112997,40
40,0.9555745849609375,0.6383842678070069,0.9436249050892295,0.9436249050892295,0.9887133089806744,0.8763272027148492,0.7808087928936345,0.8763276994638918,41
41,0.9562253112792969,0.6380722970962525,0.9452810932717743,0.9452810932717743,0.989109507834196,0.8778307556194616,0.7834043839150323,0.8778312521840977,42
42,0.9576603393554688,0.6374857182502747,0.9466040423317755,0.9466040423317755,0.9893568936050264,0.8806973035303428,0.7882468683697987,0.8806978002334894,43
43,0.9581859130859375,0.6372204661369324,0.9490487073930695,0.9490487073930695,0.9897373172737248,0.8829403192408648,0.7916441387931404,0.8829408159813115,44
44,0.9594472351074219,0.6366937584877014,0.949671561203515,0.949671561203515,0.9899739864235576,0.8864104403578924,0.7968737858520567,0.8864109376174184,45
45,0.9602699584960938,0.6363756065368652,0.9507347571019817,0.9507347571019817,0.9900070199403087,0.889204055379332,0.8015694011753643,0.8892045526974218,46
46,0.9604402465820312,0.636240921497345,0.9523748881884387,0.9523748881884387,0.990356165958609,0.889845782805868,0.802704823232627,0.8898462799158251,47
47,0.9605951232910156,0.6362227110862732,0.9504851305696685,0.9504851305696685,0.9901633591697154,0.8900943911367846,0.8031563058709443,0.8900948884885083,48
48,0.961312255859375,0.6359659309387207,0.9513572539464895,0.9513572539464895,0.9901007835819622,0.8921524175542782,0.8063009679262845,0.8921529150539159,49
49,0.9609903564453125,0.6360052161216736,0.9524473307217136,0.9524473307217136,0.9905597870312358,0.8912613716687092,0.8048145136013274,0.8912618689762575,50
